Tipo	ID	Tema	Título	PalClv	Autores	Resumen
cartel	ID:133 	Ecología de Poblaciones	DINÁMICA POBLACIONAL DE CASTILLEJA TENUIFLORA (OROBANCHACEAE) EN UN MATORRAL PERTURBADO EN EL AJUSCO MEDIO, D.F.  	Castilleja tenuiflora, hemiparásita, matorral perturbado, matriz de Lefkovitch, patrón fenológico 	LuisaAlejandraGranadosHernández,IrenePisantyBaruch	Castilleja tenuiflora es una especie secundaria herbácea, perenne y hemiparásita facultativa, que florece todo el año. Es común en los matorrales perturbados del Ajusco (D.F.); es importante para la sucesión y, potencialmente, para la restauración. Para determinar su dinámica poblacional en el Parque Ecológico de la Ciudad de México (PECM) se realizaron mediciones mensuales del número de ramas, inflorescencias e infrutescencias, y de flores y frutos de distintos estadios. Se construyó una matriz de Lefkovitch con base en el número de ramas de primer orden y se calcularon la tasa finita de crecimiento, la sensibilidad y la elasticidad. También se definió el patrón fenológico. Para determinar la respuesta germinativa se pusieron 50 semillas, almacenadas durante cinco meses, en 95 canastas de tela en el sitio de trabajo. Mensualmente se eligieron al azar 7 canastas y se contó el número de semillas que germinaron, las que no lo hicieron se colocaron en cámaras ambientales. Se obtuvo el porcentaje final y la tasa máxima de germinación en ambas condiciones y se analizó la asignación diferencial de biomasa cada tres meses. Se concluyó que la población está creciendo y el reclutamiento es relevante en este proceso. Las primeras tres categorías son las que más contribuyen a la tasa finita de crecimiento y el parámetro vital más importante es el crecimiento. La categoría 1 es la más abundante y ya es reproductiva. Hay flores todo el año pero no todos los individuos florecen simultáneamente. La producción de frutos se concentra al final del año. Las semillas son ortodoxas y tienen bajas tasas de germinación en condiciones naturales. La biomasa aérea es continuamente mayor que la subterránea, lo que parece estar relacionado con su carácter de hemiparásita.
cartel	ID:192 	Ecología de Poblaciones	ASIMETRÍA FLUCTUANTE EN DOS ESPECIES DE PECES VIVÍPAROS (POECILIIDAE)  	Ecología del desarrollo, Poeciliopsis, morfometría, ectoparásitos, contaminantes. 	DianaKarinaVillaMeza,JoséJaimeZúñigaVega	La perturbación ambiental altera la estabilidad del desarrollo embrionario de los organismos provocando malformaciones y alteraciones en la simetría corporal. La asimetría fluctuante es la desviación sutil de una simetría bilateral perfecta de los individuos de una población. Esta asimetría es un posible indicador de estrés sub-letal en las poblaciones y una medida de alteración del desarrollo embrionario. Los objetivos de este trabajo fueron cuantificar y comparar el nivel de asimetría fluctuante en diferentes poblaciones de dos especies de peces vivíparos y evaluar si existe una relación entre la asimetría y la presencia de ectoparásitos y contaminantes de los ríos. Se examinaron 11 poblaciones de Poeciliopsis infans en Jalisco y Zacatecas y 11 poblaciones de P. gracilis en Oaxaca y Veracruz. Mediante fotografías de cada organismo (por ambos lados) se examinaron cuatro rasgos morfológicos: la distancia de la punta del rostro al borde posterior del opérculo, la distancia de la punta del rostro al borde anterior del ojo, el diámetro horizontal del ojo y la distancia del borde posterior del ojo al borde posterior del opérculo. En cada río se cuantificó la concentración de amonio, fósforo, nitritos, nitratos y fosfatos, así como la prevalencia e intensidad promedio de ectoparásitos. Se calcularon dos índices de asimetría fluctuante para cada rasgo morfológico y para cada población. En todos los caracteres y en todas las poblaciones se detectó asimetría fluctuante. La especie con mayor asimetría fue P. gracilis. El amonio y los fosfatos mostraron un efecto sobre la asimetría. Mayores concentraciones de estos compuestos parecen promover más individuos asimétricos. Este efecto fue notable en P. gracilis (aparentemente la especie más sensible). La presencia de ectoparásitos no generó mayores niveles de asimetría. Nuestros resultados demuestran que la presencia de fenotipos asimétricos está parcialmente relacionada con la perturbación de los ríos.
cartel	ID:211 	Ecología de Poblaciones	VARIACIÓN MORFOLÓGICA EN OPUNTIA JALISCANA  	Opuntia jaliscana, variación morfológica, gradiente ambiental, cactáceas, análisis discriminante 	EdgarNoelLópezBorja,RosadeLourdesRomoCampos	La familia Cactaceae es endémica del continente americano e incluye al género Opuntia, el cual contiene a 189 especies reconocidas, 83 de las cuales están presentes en México. El género Opuntia se distingue por tener su mayor diversidad en ambientes semiáridos, además de poseer una gran variabilidad morfológica. Algunos estudios mencionan que la variabilidad morfológica en especies de Opuntia está influenciada por presiones ambientales. El objetivo de este estudio fue identificar las variaciones morfológicas de Opuntia jaliscana en cinco poblaciones del estado de Jalisco. Se seleccionaron cinco poblaciones a lo largo de un gradiente ambiental de aridez y se midieron 61 características vegetativas y reproductivas de 25 individuos por población. Las características cuantitativas se analizaron de forma independiente mediante una prueba de ANDEVA de una vía utilizando como factor de variación el sitio. Posteriormente se realizó un análisis discriminante. Los resultados revelaron que el análisis discriminante explicó el 46% de la variación total en las cuatro primeras funciones discriminantes. El análisis de membresía general entre poblaciones indicó que los individuos fueron clasificados correctamente en el 87% de los casos. La correlación lineal de Pearson entre las variables más significativas y el índice de aridez, arrojó una relación positiva para grosor de cladodio y diámetro de tronco. La población de Tierra Blanca muestra variaciones relacionadas con mayor disponibilidad de agua, mientras que Los Vallejo por manejo y aprovechamiento. El resto de las poblaciones mostró cierta variabilidad morfológica sin tendencias a la separación.
cartel	ID:230 	Ecología de Poblaciones	EFECTO DE GLOMUS INTRARADICES SOBRE EL CONTENIDO DE TERPENOS EN PLANTAS MICROPROPAGADAS DE SATUREJA MACROSTEMA  	Volátiles, micorrización, nurite, Satureja macrostema, terpenos 	RafaelTorresMartínez,YolandaMGarcíaRodríguez,LorenaCarretoMontoya,HéctorJavierVillegasMoreno,AlejandraHernándezGarcía,RafaelSalgadoGarciglia	Satureja macrostema, conocida como nurite es una planta aromática empleada en la medicina tradicional Purépecha en Michoacán, cuyas poblaciones silvestres están en riesgo. Nurite presenta gran cantidad de compuestos volátiles con actividad biológica, sin embargo carece de programas de domesticación y propagación en la zona. Diversas investigaciones señalan que la micorrización aumenta la biomasa de la planta y su contenido de volátiles. Por lo cual, el objetivo de esta investigación fue determinar el contenido de terpenos en plantas de nurite micropropagadas y cultivadas en invernadero bajo micorrización con Glomus intraradices. Se cultivaron plantas de nurite micropropagadas en sustrato a base de turba (peat-moss) y agrolita (1:1) en invernadero por un periodo de 30 días. Las plantas alcanzaron una altura de 13.9 ± .3 cm (n=10) y se inocularon con 60 esporas/planta de G. intraradices, determinando el porcentaje de colonización y parámetros de crecimiento. Se tomaron muestras a los 0, 30, 60 y 90 días a partir de la inoculación con esporas, de parte aérea (hojas y tallos) de plantas de cada tratamiento (n=9) para la cuantificación de terpenos, utilizando extracción hexánica y cromatografía de gases-masas. A los 90 días del cultivo, las plantas de nurite micorrizadas, presentaron un 80% de colonización, la mayor altura (59.5 cm), longitud de raíz (33.5 cm) y alcanzaron la mayor biomasa (18.01g peso fresco, 2.99g de peso seco). Los terpenos pulegona (45.11µg/g peso fresco), linalol (12.67µg/g), limoneno (3.39µg/g), verbenona (2.91µg/g) y mentona (2.17µg/g), fueron los volátiles en mayor cantidad en plantas micorrizadas a los 90 días. Se concluye que la micorrización con G. intraradices en plantas micropropagadas de S. macrostema incrementa el contenido de terpenos con actividad biológica, así como los parámetros de crecimiento analizados, al compararse con plantas no micorrizadas.
cartel	ID:234 	Ecología de Poblaciones	CICLO REPRODUCTOR DE LA CARPA COMÚN EN EL SISTEMA LACUSTRE DE XOCHIMILCO  	Carpa común, invasora, Xochimilco, ciclo reproductivo, Manejo de Poblaciones 	PerlaAlejandraRománTorres,LuisZambrano	La Carpa común (Cyprinus carpio) es una especie exótica que representa un riesgo ecológico importante en el sistema lacustre de Xochimilco, D.F., México; ya que su capacidad de adaptación y alta tasa reproductiva ha provocado el desplazamiento de especies nativas como el axolotl (Ambystoma mexicanum). La importancia de analizar las características reproductivas durante un ciclo anual en una especie exótica, es que permite conocer los patrones de reproducción a lo largo del año y así poder generar programas de reducción poblacional en dicha especie. Se realizaron muestreos quincenales de octubre de 2012 a septiembre de 2013 en los canales de Cuemanco y Apatlaco y se obtuvieron un promedio de 30 individuos por muestreo. Se tomaron medidas biométricas se sexaron, se identificó el estadio de madurez gonadal de acuerdo con Nikolsky (1963) y se procesaron histológicamente las gonadas. Se obtuvo que los organismos presentan tallas y pesos pequeños para la especie, asimismo, la talla de primera madurez resulto pequeña (140 mm para las hembras y 130 mm para los machos). Los cortes histológicos permitieron seguir la maduración ovárica y testicular a lo largo de un ciclo anual. Se concluyó que la temporada reproductora es marcadamente estacional (Enero y febrero), pero diferente en ambos canales. El conocer la temporada reproductora de C. carpio en Xochimilco permitirá implementar programas de pesca dirigidos a los organismos de tallas potencialmente maduros durante los meses previos a la temporada reproductora con el fin hacer un manejo poblacional de la C. carpio en los canales de Xochimilco.
cartel	ID:242 	Ecología de Poblaciones	PREFERENCIA DE HÁBITAT DEL PEZ LEÓN INVASOR (PTEROIS VOLITANS) EN LOS ARRECIFES DE XCALAK, MÉXICO  	invasión, pez león, Xcalak, laguna arrecifal, arrecife profundo 	MiguelMateoSabidoItzá,AlejandroMedinaQuej	El pez león se encuentra actualmente establecido, en todo el Caribe y Golfo de México, convirtiéndolo en una verdadera amenaza a la biodiversidad de los arrecifes coralinos de la región. A partir del primer registro de P. volitans en el Parque Nacional Arrecifes de Xcalak (PNAX) en julio del 2009, se ha observado el incremento del tamaño de los peces, así como el establecimiento en diferentes hábitats y profundidades. En este estudio se analizaron 2,644 organismos entre los años 2009 a 2011, distinguiendo un crecimiento en la media de LT (longitud total) por año de 118, 133 y 175 mm., respectivamente. Además se encontró diferencia (p<0.05) en las tallas de dos hábitats denominados como Laguna Arrecifal < 5m (LA) y Arrecife Profundo 10 a 57 m (AP) con 77 mm de LT de diferencia entre ambas zonas, asumiendo una población con movimiento ontogénico entre hábitats. Durante 2011, se estimaron las densidades, encontrando para LA y AP 0.5907 ind/m2 y 0.0025 ind/m2 respectivamente. Se sexaron 2,014 peces león obteniendo el  52% machos,  45% hembras  y  3% no identificables, con una proporción a favor de los machos (?:?= 1:1.26; ?2, p=58.7), se observó que éstos son más grandes y pesados que las hembras. El tipo de crecimiento se determinó mediante la relación potencial de la longitud-peso, resultando de tipo alométrico (t´s=P< 0.05). Debido a que la invasión es reciente en el Caribe Mexicano aún se desconocen varios aspectos sobre su biología y posibles impactos en esta zona, es por esto que con los resultados aquí expuestos, será posible tomar algunas de las decisiones más oportunas para el control de esta especie que amenaza la estabilidad de los ecosistemas del PNAX.
cartel	ID:282 	Ecología de Poblaciones	ESTRUCTURA DE REDES DE INTERACCIONES PLANTAS-COLIBRÍES EN TLAXCALA: PRIMERAS APROXIMACIONES  	Interacciones planta-colibrí, redes ecológicas 	HellenMartínezRoldán,CarlosAlbertoLaraRodríguez	En una comunidad, las especies de plantas y animales se relacionan de diferentes modos, dando lugar a redes complejas de interacciones. Dentro de estas interacciones, aquellas que implican procesos de polinización han sido las más estudiadas, particularmente por ser un servicio esencial que los ecosistemas proporcionan al hombre. Entre estas, la interacción plantas-colibríes ha sido estudiada en diferentes regiones del continente americano, en diversos hábitats y con enfoques que han reportado aspectos descriptivos, ecológicos y evolutivos que abordan su complejidad. Sin embargo, en México se han realizado pocos estudios detallados sobre estas redes, particularmente incorporando distintos tipos de vegetación. En el presente estudio se muestreó mensualmente y durante un año (2014) a las especies de colibríes y sus plantas en los cuatro tipos de vegetación representativos del estado de Tlaxcala: bosque de pino, bosque de encino, bosque de sabino y matorral xerófito. Cinco transectos por tipo de vegetación fueron establecidos, donde se registró la fenología y abundancia de las especies de plantas visitadas por colibríes, y las especies y abundancia de estos últimos. Se registró un total de 38 especies de plantas y 12 especies de colibríes. El matorral xerófito presentó el mayor número de interacciones (17), mientras que el bosque de sabino el menor (7). Todas las redes obtenidas mostraron núcleos de especies que sostienen la mayor parte de las interacciones, así como una asimetría en la interacción mostrando que especies especialistas tienden a interactuar con las generalistas. Al simular la pérdida de las especies de colibríes y plantas más conectadas en todos los tipos de vegetación, se evidenció que las redes son altamente inestables. Estudios futuros deben considerar escenarios de cambio climático para determinar el potencial impacto de la pérdida de especies en la estructura de las redes de interacción plantas-colibríes.
cartel	ID:304 	Ecología de Poblaciones	CARACTERIZACIÓN DE NIDOS DE MELANERPES FORMICIVORUS EN AGAVE MARMORATA DEL PARQUE FLOR DEL BOSQUE, PUEBLA  	Nidos, carpinteros, agaves, orientación, hábitat 	IraisAvilaEulogio,LuisAlbertoVillanuevaEspino,AnaLuciaCastilloMeza	En las aves que anidan en huecos y específicamente en carpinteros como Melanerpes formicivorus, un componente clave de su adecuación biológica es ubicar y construir huecos particularmente en árboles para anidar y pernoctar. La selección para la excavación de la cavidad y su orientación, desempeñan papeles importantes en la calidad del refugio y la construcción reportada para Agaves es prácticamente escasa. Por ello, el objetivo fue determinar si hay una orientación preferencial del ave para excavar su nido, determinar características de altura y profundidad y si ésta depende del diámetro. Se realizó búsqueda exhaustiva de cavidades sin daño en escapos (N: 12). De cada cavidad se midieron altura, profundidad, diámetro y orientación de la entrada. Para medir la profundidad del nido se empleó un cavitómetro. Para determinar si los nidos están establecidos a una altura y profundidad específica, se realizó un bootstrap, se hizo regresión lineal para determinar si hay dependencia entre el diámetro y profundidad del nido. El promedio del altura es de 3.8274 m (± 0.3281 EE) y la profundidad de la cavidad 18.09 cm (± 3.3277 EE).Empleando estadística circular se determinó que el ángulo medio es de 240°. Sin embargo, no presenta orientación preferencial. La regresión lineal de diámetro de la entrada, respecto a la profundidad nos da un valor de r2 =0.2233. Lo cual posiblemente estaría explicado por los requerimientos del ave para su anidación, ya que nuestros datos coinciden con las cavidades encontradas en diversas especies de Quercus. El uso de Encinos para anidar reportado, y la ampliación de nicho a especies de zonas áridas como el Agave, beneficiará a la especie ante una eventual modificación o reestructuración del hábitat.
cartel	ID:355 	Ecología Molecular	RESPUESTA OLFATIVA DE ANASTREPHA STRIATA (DIPTERA: TEPHRITIDAE) A VOLÁTILES DE PSIDIUM GUAJAVA Y CITRUS SINENSIS  	Anastrepha striata,Volatiles, CG-EAD, CG-EM, Multilure 	EdvinDíazSantiz,JulioCésarRojasL,LeopoldoCruzLópez,EmilianoHernández,EdiAlvaroMaloRivera	La selección de hospederos por insectos herbívoros es esencial para su supervivencia y su progenie. Varios estudios han mostrado que insectos polífagos son atraídos a volátiles de frutos. Anastrepha striata es un insecto que ataca a una diversidad de frutos de importancia económica, como guayaba (P. guajava), naranja dulce (Citrus sinensis L.) entre otros frutos. Sin embargo, se desconoce si responde a volátiles comunes o característicos de cada fruto hospedero. Por ello el objetivo del trabajo fue evaluar la respuesta de Anastrepha striata Schiner a volátiles de guayaba y naranja dulce. Para ello se determinó la respuesta de hembras de A. striata a volátiles de frutos usando trampas Multilure en pruebas de no elección en jaulas de campo. Los volátiles de frutos hospederos fueron capturados por aireación dinámica y analizada por cromatografía de gases acoplada a electroantenografía (CG-EAD) y por cromatografía de gases-espectrometría de masas (CG-EM). La actividad biológica de los sintéticos fue evaluada contra los extractos de frutos con hembras apareadas en jaulas de campo. Los resultados mostraron que las moscas fueron igualmente atraídas a los volátiles de frutos de guayaba o naranja cuando fueron comparadas contra el control. Asimismo los compuestos antenalmente activos en los extractos de guayaba fueron identificados como butirato de etilo, (Z)- 3-hexenol, hexanol, hexanoato de etilo, acetato de hexilo y octanoato de etilo, mientras que el linalol fue identificado como el único compuesto antenalmente activo en los extractos de naranja. Los resultados mostraron que las hembras apareadas de A. striata responden de manera similar tanto al extracto de guayaba o la mezcla de seis componentes de guayaba, o al extracto de naranja y al linalol, y esto sugiere que los compuestos identificados son los responsables de la atracción y que A. striata usa compuestos característicos de cada fruto durante la localización de su hospedero.
cartel	ID:403 	Ecología Molecular	PROPORCIÓN SEXUAL DE STEGASTES ACAPULCOENSIS EN LOS ESTADOS DE MICHOACÁN Y JALISCO EN EL PACÍFICO MEXICANO  	Proporción sexual, técnica de sexado, Stegastes, variación temporal y espacial. 	VerónicaLizbethGonzálezValdez,LilianaAreliRobledoAvila,OmarChassinNoria	La proporción sexual puede definirse como el número de machos y hembras en una población, la cual mantiene una relación 1:1 (Fisher, 1930). Conocer la proporción sexual de las poblaciones es un tópico de interés en estudios evolutivos. En especies con dimorfismo sexual, la determinación de dicha proporción, se lleva a cabo mediante la observación de caracteres fenotípicos dimórficos, mientras que, en peces sin dimorfismo sexual; estos rasgos no resultan de utilidad, por lo que, generalmente, se realiza el análisis de la papila urogenital de organismos vivos. Sin embargo, está técnica presenta un alto margen de error en varias especies. Otra opción más confiable pero invasiva, que requiere disectar a los individuos es la observación directa de las gónadas. En el presente trabajo, analizamos 195 ejemplares de Stegastes acapulcoensis, colectados en los estados de Jalisco y Michoacán en cuatro temporadas, para evaluar la variación temporal y espacial en la proporción sexual, mediante la técnica de sexado gonadal. Encontrando diferencias significativas en el estado de Jalisco con un mayor número de machos, en las temporadas de Diciembre, Marzo y Junio (p << 0.01) mientras que, en Michoacán, solo se encontró un sesgo significativo hacia machos en Septiembre (p=0.01235). Finalmente, se discuten las implicaciones de una la variación estacional en la proporción sexual sobre el sistema de apareamiento y el tamaño efectivo de la población.
cartel	ID:428 	Ecología Molecular	ESTRUCTURA GENÉTICA POBLACIONAL DE MALACOMELES DENTICULATA, UNA ESPECIE CON POTENCIAL PARA RESTAURACIÓN ECOLÓGICA  	Malacomeles denticulata, Diversidad genética, Fragmentación, Restauración 	YeseniaPachecoHernández,SoniaTrujilloArgueta,RafaelFdelCastilloSánchez	Actualmente, la mayoría de los hábitats de muchas especies silvestres de plantas están fragmentados como consecuencia de las actividades antropogénicas. La fragmentación de hábitat es uno de los principales procesos documentados que disminuyen la variación genética dentro de las poblaciones de plantas. Por consiguiente, es importante conocer cómo responden genéticamente las especies que son capaces de crecer y colonizar ambientes con condiciones edáfico-climáticas extremas. Malacomeles denticulata es un arbusto de la familia Rosaceae, que puede crecer en una gran variedad de hábitats, incluyendo ambientes severamente degradados y erosionados. El objetivo de este trabajo fue estimar los patrones de variación genética en siete poblaciones de diferentes ambientes, localizadas en Oaxaca, México. La genotipificación se realizó con la técnica Polimorfismo de un Solo Nucleótido (SNP), en PCR Tiempo Real. El diseño de ensayos TaqMan se realizó a partir de un análisis bioinformático. El análisis estadístico de los parámetros genéticos se realizó con el programa FSTAT Ver. 2.9.3. Las frecuencias genotípicas encontradas fueron 0.863, 0.126 y 0.011 para los genotipos A1A1, A1A2 y A2A2 respectivamente y las frecuencias de los alelos en equilibrio Hardy-Weinberg fueron 0.869 y 0.131 para A1 y A2. La heterocigosidad media entre poblaciones fue Ho=0.117 y He=0.083. Los valores FIS, FST y FIT de las poblaciones estudiadas fueron -0.510, 0.337 y -0.001. Las diferencias en las frecuencias encontradas sugieren que existe alta diversidad genética a nivel inter e intrapoblacional, debido a que valores negativos de FIS indican un exceso de heterocigotos. La heterocigosidad probablemente se deba a heterosis o vigor híbrido, condición que puede estar asociada a un apareamiento aleatorio dentro de poblaciones. La diversidad genética de M. denticulata probablemente favorece su supervivencia en distintos ambientes, esto permite considerarla como una especie potencial para programas de restauración ecológica.
cartel	ID:475 	Ecología Molecular	FILOGEOGRAFÍA COMPARADA DE ARTRÓPODOS DE ALTA MONTAÑA EN LA FAJA VOLCÁNICA TRANSMEXICANA (FVTM)  	COI, Aranae, Coleoptera, Genética de comunidades 	AdrianaUscangaCastillo,AliciaMastrettaYanes,HeribertoLópez,BrentEmerson,DanielPiñeroDalmau	Las montañas existentes en los trópicos han sido reconocidas como sistemas aislados en donde puede generarse una gran diversidad resultado del aislamiento y de su papel como posibles refugios de especies que requieren de ambientes fríos en periodos interglaciales. Las montañas tropicales más sobresalientes de México son los picos más altos de la Faja Volcanica Trasmexicana (FVTM). A pesar de su importancia biológica aún existen vacíos de información en cuanto a la la riqueza de especies y la evolución de ciertos grupos, como los artrópodos. En el presente trabajo se estudió la diversidad genética de artrópodos en la FVTM con métodos espacialmente explícitos. Nuestro objetivo es inferir los procesos evolutivos causados por la historia de un paisaje común a partir de los procesos microevolutivos de distintas especies codistribuidas en la misma zona. Como sistema de estudio se escogió las comunidades de coléopteros y arañas de siete montañas. Se realizaron colectas en bosques de Abies (3000-3300 m snm) y pastizales alpinos (3,500-4,000 msnm). Los especímenes fueron categorizados en 13 morfotipos de coleópteros y 22 de arañas, posteriormente se secuenció el gen mitocondrial COI. La información genética fue utilizada para apoyar la identificación de unidades taxonómicas y analizar la diversidad genética de cada montaña. Nuestros resultados muestran que la mayoría de los morfotipos categorizados se conforman por varios grupos taxonómicos, algunas presentes en varias montañas y algunas únicas de ciertas montañas. Con esta información generamos un catálogo de coleópteros y arañas de la FVTM. Ante la urgencia de conocer la biodiversidad que alberga nuestra país, es necesario llevar a cabo métodos que permitan analizar en poco tiempo el estado de los ecosistemas y su evolución. En este trabajo se presenta una forma novedosa y práctica de analizar la diversidad específica y genética de artrópodos en montañas de la FVTM.
cartel	ID:18 	Ecología Evolutiva	EFECTO DE LA PERTURBACIÓN SOBRE LA DIVERSIDAD GENÉTICA DE CERATOZAMIA FUSCOVIRIDIS EN TLAHUILTEPA, HIDALGO  	Perturbación, Diversidad genética, Estructura, Ceratozamia fuscoviridis, Ecología Evolutiva 	YaninIslasBarrios,FernandoRosasPacheco,AlejandraSerratoDíaz,PabloOctavioAguilar	Ceratozamia fuscoviridis Moore, es una especie endémica de México, considerada en extremo peligro de extinción por lo reducido de sus poblaciones y lo estrecho de su distribución. En el estado de Hidalgo, se localiza en los municipios montañosos de la Huasteca Hidalguense. En estas localidades, el cambio de uso de suelo ha resultado en una disminución paulatina pero constante de las áreas de Bosque Mesófilo de Montaña donde se localiza esta especie. El presente estudio contrasta cuatro sitios con diferente grado de perturbación, evaluados in situ, obteniendo los niveles de diversidad y estructura genética de estas localidades ubicadas en el municipio de Tlahultepa, Hidalgo; mediante el uso de marcadores dominantes ISSR. De manera general, existe una disminución significativa en los atributos genéticos con respecto a los niveles de perturbación, afectando incluso la densidad y estructura de las poblaciones. Este trabajo constituye una primera aproximación al estudio microevolutivo de la planta en cuestión.
cartel	ID:217 	Ecología Evolutiva	TRADE-OFFS ENTRE EL TAMAÑO DE LOS NEONATOS EN UNA POBLACIÓN DE CROTALUS TRISERIATUS  	Trade-offs, reproducción, Crotalus triseriatus, serpiente de cascabel, neonatos. 	EdithSalasRamos,HibraimAdánPérezMendoza	La reproducción es el proceso fisiológico esencial para la preservación de las especies y por tanto está directamente asociado con la adecuación de los individuos. La reproducción implica un gasto energético que restringe la energía disponible a otros procesos, este proceso es conocido como trade-off. En la naturaleza la evolución de los caracteres de historia de vida están limitados por la presencia de trade-offs, siendo el tamaño de camada y la condición de la descendencia uno de los más estudiados. Crotalus triseriatus es una serpiente vivípara cuya reproducción depende de un presupuesto energético inicial, ya que durante la gestación presenta anorexia. Pusimos a prueba la hipótesis de la existencia de un trade-off entre el tamaño de camada y la condición corporal de los neonatos en una población de C. triseriatus en el parque nacional Cumbres del Ajusco. Para ello se recolectaron hembras grávidas y se mantuvieron en cautiverio hasta el alumbramiento. Obtuvimos datos de 4 camadas nacidas en cautiverio, se registró el tamaño de la camada, la condición corporal de la madre antes de parir y la condición de los neonatos. Se corrieron análisis de regresión para conocer si existía una asociación entre el tamaño de camada y la condición corporal de los neonatos usando como covariable la condición corporal materna (ya que en otros estudios se ha reportado que está directamente asociada con el tamaño de camada). Nuestros resultados indican que no existe una relación entre la condición corporal de los neonatos y el tamaño de la camada. Esto indicaría que o los recursos no son una limitante para la reproducción, o bien que las diferencias en la adquisición de recursos entre individuos no permite ver una tendencia clara. Sin embargo nuestros resultados deben ser tomados con cautela dado que el tamaño de muestra con que contamos es insuficiente.
cartel	ID:400 	Ecología Evolutiva	ESPECIFICIDAD EN EL AUTO-RECONOCIMIENTO DE DAÑO EN PHASEOLUS VULGARIS  	Frijol común, Phaseolus vulgaris, Néctar extrafloral, ROS, damaged-self recognition, auto-reconocimiento de daño, DAMPs, JA 	FlordeDaliaDuránFlores,MartinHeil	En la naturaleza, las plantas interaccionan con organismos que pueden causarles daño, por lo que han evolucionado para defenderse. El néctar extrafloral (EFN) es secretado por miles de especies de plantas como defensa indirecta inducible y dependiente de ácido jasmónico (JA) que atrae depredadores que las defienden contra los insectos herbívoros. La formación de especies reactivas de oxígeno (ROS) es una de las primeras reacciones en plantas dañadas y se ha observado que la secreción EFN también puede ser inducida por daño mecánico o la aplicación de homogeneizados de hoja. Con esta base, se planteó la hipótesis de que los homogeneizados foliares contienen patrones moleculares asociados a daño (DAMPs) que indican daño celular a la planta e inducen respuestas defensivas. Se utilizaron plantas de frijol común (Phaseolus vulgaris, cultivar Negro San Luis) para investigar si los homogeneizados foliares obtenidos de especies con diferentes grados de relación taxonómica con planta receptora provocan diferentes respuestas de defensa. Se observó una fuerte relación entre las respuestas y la proximidad taxonómica. La formación de ROS y la secreción de EFN parecen estar altamente correlacionados. Éstos respondieron fuertemente a los homogeneizados foliares producidos con hojas de plantas del mismo cultivar o estrechamente relacionadas, en menor grado a homogeneizados pertenecientes a otra especie pero del mismo género y no respondieron a homogeneizados de plantas taxonómicamente menos relacionadas. Además, los homogeneizados también redujeron la infección por el patógeno bacteriano Pseudomonas syringae, cuando fueron aplicados a las plantas antes de retarlas con el patógeno, dichos homogeneizados no mostraron efecto inhibitorio directo contra la bacteria in vitro. Se concluyó que la señalización por ROS está asociada a la inducción de la secreción de néctar extrafloral y de las células dañadas presentes en el homogeneizado se liberan DAMPs específicos que permiten a la planta distinguir el yo dañado del no-yo.
cartel	ID:525 	Ecología Evolutiva	PATRONES FILOGEOGRÁFICOS DE DOS CACTÁCEAS ENDÉMICAS DEL VALLE DE TEHUACÁN- CUICATLÁN CON HISTORIAS DE VIDA CONTRASTANTES  	historia de vida, evolución del paisaje, demografía histórica, deriva génica, expansión 	AmeliaCornejoRomero,CarlosFabiánVargasMendoza,JavierMedinaSánchez	La especiación de cactáceas responde tanto a la expansión de los ambientes áridos del Nuevo Mundo durante el Neogeno, como a la evolución de características de historia de vida como forma de crecimiento y sistema de polinización. En este trabajo evaluamos cambios en los tamaños poblacionales históricos de dos cactus con historia de vida contrastantes, Mammillaria pectinifera y Cephalocereus columna- trajani, dentro del contexto de la evolución geológica/geomorfológica del Cuaternario en el Valle de Tehuacán-Cuicatlán (VTC), para dilucidar cómo influyen las diferentes historias de vida y la configuración del paisaje en el patrón filogeográfico de cactus endémicos y comprender los mecanismos de diversificación de cactáceas. Empleamos las regiones concatenadas de ADNcp psbA-trnH y trnL-trnT y aplicamos el método estadístico Approximate Bayesian Computation (ABC), para diseñar y evaluar escenarios demográficos complejos, utilizando el programa DIYABC v. 2.0.3. La serie de escenarios en M. pectinifera pusieron a prueba eventos de deriva génica, ocasionados por la reducción del hábitat, aislamiento geográfico y polinización melitofila, altamente restrictiva. Los escenarios evaluados en C. columna-trajani fueron que la especie pasó por una expansión poblacional, asociada al surgimiento de un extenso hábitat a lo largo del VTC y polinización quireptófila a larga distancia. En M. pectinifera, los valores de probabilidad posterior más alta asumieron escenarios de reducción poblacional (P = 0.6536 [I.C. al 95% 0.6276-0.6795]) y aislamiento geográfico (P = 0.519 [0.5118-0.5269]), apoyando la hipótesis de deriva génica como principal mecanismo evolutivo. Los escenarios con mayor probabilidad en C. columna-trajani apoyaron la hipótesis de expansión antigua (P = 0.246 [0.2266-0.2693]), en dirección sur-norte (P = 0.5739 [0.5183-0.5732]). Estos resultados sugieren que la respuesta a los cambios geológicos/geomorfológicos está determinada por las características de historia de vida, particularmente la capacidad de dispersión de polen y semillas, las cuales afectan la conectividad poblacional y la especiación de la familia.
