Tipo	ID	Tema	Título	PalClv	Autores	Resumen
cartel	ID:8006 	Ecología de la Conservación Congreso Mexicano	ESTADO DE CONSERVACIÓN DE LAS ORQUÍDEAS STELIS NIGRIFLORA Y NEMACONIA DRESSLERIANA  	conservación, endémicas, S. nigriflora, N. dressleriana, categorías 	AlejandraFloresTovar,AlejandroFloresPalacios,EduardoDomínguezGarcía,AlejandroFloresMorales,JosuéChichiaGonzález,JavierGarcíaCruz	Las orquídeas han sido amenazadas por actividades como colecta para uso ornamental y por la destrucción y la reducción de sus hábitats. En los municipios de Tepoztlán y Tlayacapan, Morelos, habitan las orquídeas endémicas Stelis nigriflora y Nemaconia dressleriana, categorizadas como sujetas a protección especial a la NOM-059. Información previa sugiere que las especies tienen sólo una población y no se conoce el tamaño poblacional. Se encontró evidencia de 11 localidades, que muestran más poblaciones, una distribución más amplia de lo previamente documentado y la permanencia de las poblaciones tipo. Las estructuras estáticas de las poblaciones de N. dressleriana están concentradas en plantas menores a 5 cm y las de S. nigriflora se encuentran concentradas en plantas entre de 2 y 4 cm con un poco proporción de plantas grandes, lo que sugiere que hay reclutamiento. La distribución en los cantiles muestra que 82% de las plantas de N. dressleriana y 84% de las plantas de S. nigriflora estuvieron orientadas al noroeste. La composición de la flora es similiar entre sitios de establecimiento circundantes e inmediatos a plantas pequeñas de N. dressleriana. Los datos sugieren que las especies no enfrentan peligros de extinción porque tienen una distribución más amplia y más poblaciones de lo previamente pensado, su hábitat es especifico (cantiles al NO) pero éste no tiene presiones de desaparecer y la estructura estática sugiere que hay reclutamiento; sin embargo, son necesarios más recorridos en la zona, ya que en los mapas sugieren que hay más poblaciones.
cartel	ID:620 	Ecología de la Conservación	DISTRIBUCIÓN CONOCIDA Y POTENCIAL DE DOS TAXA DE MIMOSA (LEGUMINOSAE) ENDÉMICOS DE MÉXICO  	Distribución, Leguminosae, MaxEnt, México, Mimosa. 	SusanaAdrianaMontañoArias,SaraLucíaCamargoRicalde,RosauraGretherGonzález,DavidDíazPontones	El género Mimosa ha sido objeto de múltiples estudios (i.e. sistemáticos, anatómicos y ecológicos); sin embargo, es escaso el conocimiento sobre su distribución conocida e inexistente en el caso de su distribución potencial. Se determinó la distribución conocida y potencial de dos taxa endémicos de México: Mimosa aculeaticarpa Ortega var. aculeaticarpa (amplia distribución) y M. luisana Brandegee (distribución restringida). Se elaboró una base de datos debidamente depurada y validada con un total de 149 registros para ambos taxa. Para determinar la distribución conocida, se utilizó el programa ArcView 3.2 y, para la potencial, el algoritmo MaxEnt; así como las 19 variables climáticas de WorldClim cortadas para México. Respecto a la distribución conocida, se obtuvo que M. aculeaticarpa var. aculeaticarpa está representada en 16 estados. La región con el mayor número de colectas es el Bajío (44), seguida de las regiones Centronorte (24), Suroeste (14) y Oriente (10); mientras que las regiones con el menor número de colectas son: Centrosur (2), Noreste (3) y Noroeste (2). En el caso de M. luisana, ésta abarca los estados de Puebla y Oaxaca; cabe señalar que en Puebla se ha realizado el mayor número de colectas. Respecto a la distribución potencial, los resultados indican que la distribución de M. aculeaticarpa var. aculeaticarpa podría ampliarse desde la región centro hasta el Altiplano Sur; en el caso de M. luisana, podría ampliarse en el Eje Volcánico, ya que en estas Provincias Biogeográficas existen las condiciones adecuadas para el desarrollo de cada taxon. Es importante señalar que, para esta aproximación, sólo se consideraron factores climáticos, ya que para una mayor precisión es necesario añadir otros aspectos como el cambio de uso del suelo. Finalmente, el que los taxa tengan probabilidades de ampliar su distribución resultaría positivo porque ofrecerían múltiples servicios a los ecosistemas donde se establecieran.
cartel	ID:648 	Ecología de la Conservación	VALIDACIÓN DE LA COLECCIÓN DE SEMEN DE TARÁNTULA (THERAPOSIDAE) PARA SU CARACTERIZACIÓN  	validación, semen, tarántula, colección, mexicanas. 	EdgarAlejandroEncisoMadero	Algunas especies de tarántulas endémicas mexicanas se encuentran incluidas en la NOM059 (Norma oficial Mexicana). No existe literatura que describa las características de semen en estas especies de tarántulas mexicanas. El objetivo del presente trabajo fue el de validar el método de colección y caracterización de semen en cuatro especies de tarántulas. El estudio se llevó a cabo en las instalaciones de la UMA Tarántulas de México. Se utilizaron cuatro machos sexualmente maduros criados en cautiverio del género Brachypelma y Bonnetina. Las muestras se obtuvieron inmovilizando a los individuos de forma manual sujetándolos por el opistosoma dejándolos en decúbito dorsal, posteriormente se ejerció presión en los bulbos palpales con los dedos índice y pulgar obteniendo así una muestra de semen. La muestras se colocaron en tubos eppendorf diluidas en 0.15 ml de agua destilada. Para la caracterización del semen se realizaron frotis en portaobjetos y la determinación de las características seminales se realizó utilizando un microscopio óptico con los objetivos de 10x y 40x observando así unas estructuras denominadas como coenospermias. Para la observación de los espermatozoides se procedió a presionar manualmente el cubreobjetos sobre el portaobjetos para hacer que se rompiera la membrana de la coenoespermia. Se observó que la coenospermia mostró una forma circular, así como también un gran número de células espermáticas por efecto de la ruptura de membrana de la coenoespermia. Las células espermáticas que se observaron son alargadas, cilíndricas, sin flagelo aparente y no motiles. Se logró validar exitosamente la técnica de colección de semen a partir de los bulbos palpales con un método no invasivo y no letal, además se  determinaron  las características morfológicas de las coenoespermias y las células espermáticas. Estos trabajos representan la base para futuros estudios relacionados con la conservación genética.
cartel	ID:711 	Ecología de la Conservación	ESTRUCTURA DEL MATORRAL XERÓFILO ASOCIADA A LA PRESENCIA DE LEPTONYCTERIS NIVALIS, SIERRA LA MOJONERA, ZACATECAS  	conservación, estructura, composición florística, matorral xerófilo, Leptonycteris nivalis. 	AbigailElizabethCondeAlonso,PedroSantiagoRamírezBarrios,AngélicaMartínezBernal,BárbaraVargasMiranda,RocíoZárateHernández	El murciélago Leptonycteris nivalis (Phyllostomidae:Chiroptera), se distribuye desde Texas y Nuevo México hasta Guatemala. Su alimentación consiste principalmente de néctar y polen, por lo cual realiza movimientos estacionales en la búsqueda de estos recursos florísticos. Actualmente se encuentra en la lista roja de la UICN y en la NOM-059-SEMARNAT-2001, como amenazada. El objetivo fue determinar las características en la estructura del matorral xerófilo en dos localidades: Huertecillas y Los Encinos, pertenecientes a Sierra La Mojonera al noreste del estado de Zacatecas, sitios asociados a la presencia de Leptonycteris nivalis. Para conocer la flora, se recolectaron ejemplares de herbario, se determinaron, y se registraron en la colección del Herbario Metropolitano (UAMIZ). Se establecieron 10 unidades de muestreo de 10X10 m, en las cuales se registraron las formas de vida, se calcularon los valores relativos de densidad (DenRel), dominancia (DomRel), frecuencia (FreRel), valores de importancia (VIR) e Índice de Shannon-Wienner (H´). Se registraron un total de 1297 individuos pertenecientes a 25 familias, 51 géneros y 66 especies, las familias más abundantes fueron Asteraceae (24.4%), Cactaceae (21.21%), y Leguminosae (7.57%). La estructura de la vegetación registró en Huertecillas mayor abundancia de Agave striata y Larrea tridentata, y una mayor DenRel para Agave striata (15.52%); Larrea tridentata presentó los mayores valores en DomRel (23.17%), FreRel (19.60%), VIR (38.39%) y una H´ de 0.7294; en Los Encinos fueron más abundantes Ariocarpus retusus y Agave lechuguilla, donde esta última presentó una DenRel del 22.74%, FreRel del 6% para Opuntia stenopetala y para Larrea tridentata DomRel de 31.70, VIR de 39.45% y una H´ de 0.731. Entre ambas localidades la diversidad de especies no presentó diferencias significativas (H=0.698; g.l=1; p=0.702). Este trabajo genera nueva información acerca de la estructura y la flora del sitio de estudio para el conocimiento de la biología del murciélago Leptonycteris nivalis.
cartel	ID:737 	Ecología de la Conservación	CARACTERIZACIÓN DEL HÁBITAT DE GLAUCOMYS VOLANS EN EL MUNICIPIO CHAPA DE MOTA, ESTADO DE MÉXICO  	Glaucomys volans, fisonomía, estructura, conservación. 	BereniceMendozaEspinosa,AbigailOrtizCid,AbigailElizabethCondeAlonso,AngélicaMartínezBernal,BárbaraVargasMiranda,LuisDeyviGarcíaGonzález	La ardilla voladora Glaucomys volans (Sciuridae: Rodentia), se distribuye en Norteamérica; en México se restringe en montañas de la Sierra Madre Oriental, en el Eje Neovolcánico y en la Sierra Madre del Sur. Su hábitat son los bosques de Pinus-Quercus, los cuales están siendo deforestados y por lo tanto la ardilla se encuentra en categoría de amenazada en la NOM-059-SEMARNAT-2010. El objetivo de este trabajo es determinar la fisonomía y estructura del hábitat de Glaucomys volans en Chapa de Mota, Estado de México. Este estudio se realizó en dos localidades con presencia de ardillas; se hicieron seis transectos de 100 m de acuerdo al método cuadrante al punto central; cada 10 m se cuantifico el diámetro a la altura del pecho (1.30m), altura y cobertura de los árboles y arbustos. En el análisis de la estructura se calculó la densidad, frecuencia y dominancia de las especies. El material botánico se determinó con la literatura especializada, registrado en el Herbario Metropolitano (UAMIZ). Se contabilizaron 488 individuos (árboles: 247; arbustos: 238) pertenecientes a seis familias y 15 especies. Las familias son: Fagaceae (28%), Pinaceae (15%), Ericaceae (7%), Asteraceae (47%), Polygalaceae (2%) y Labiatae (1%). En el estrato arbóreo se presentan principalmente Quercus crassifolia (17%), Quercus candicas (6%), Pinus teocote (15%) y Arbutus glandulosa (7%). La mayor densidad y frecuencia en el estrato arbustivo está dada por Eupatorium glabratum (35%). La caracterización del hábitat de Glaucomys volans con el análisis de la fisonomía y la estructura resulto ser un bosque de Quercus-Pinus y la mayoría de los nidos se encuentran en Pinus teocote. En el análisis de la vegetación se estima que la altitud está determinando la distribución de los encinos. Este trabajo contribuye a generar nueva información acerca de la biología de Glaucomys volans y su hábitat natural para promover su conservación.
cartel	ID:751 	Ecología de la Conservación	LAS AGUADAS DE CALAKMUL Y EL TAPIR  	Tapirus bairdii, Calakmul, aguadas, cámaras-trampa, conservación. 	RafaelAngelReynaHurtado,WilberMartínezChan	Es claro que la biodiversidad está siendo amenazada y que las amenazas sobre ella se han incrementado y están en continuo cambio, por lo tanto se deben elaborar planes de conservación basados en información de calidad. Esto requiere de monitorear la dinámica de las poblaciones de las especies de fauna silvestre, labor que nos es fácil cuando se trata de especies raras, de hábitos sigilosos, o que están en peligro de extinción como el tapir centroamericano (Tapirus bairdii). Los recientes avances tecnológicos han posibilitado a los ecólogos la posibilidad de monitorear fauna silvestre con el uso de cámaras automáticas. Aquí proponemos que esta técnica puede ser particularmente efectiva en ecosistemas que tienen limitaciones de agua y donde los animales se congregan en cuerpos de agua durante la época seca. Presentamos resultados de 5 años de monitoreo de tapir en cuerpos de agua de la región de Calakmul en el sur de México. Consideramos cambios en la abundancia relativa en el tiempo, cambios a lo largo de un patrón de humedad y estimamos la dependencia al agua de esta especie. Encontramos cambios significativos en la abundancia de esta especie entre sitios con la predominancia de un cuerpo de agua llamado Bonfil. Sugerimos, que dado el tamaño de la región de Calakmul y las áreas protegidas que contiene, monitorear cuerpos de agua es el método más efectivo y eficiente para evaluar cambios en la abundancia de especies en peligro o raras en ecosistemas (como el tapir) donde el agua es un factor limitante.
cartel	ID:755 	Ecología de la Conservación	ESTRUCTURA Y DIVERSIDAD GENÉTICA DEL MANGLE NEGRO, AVICENNIA GERMINANS (L.) L. EN EL GOLFO DE MÉXICO  	Diversidad genética, A. germinans, Golfo de México, heterocigosidad, mangle negro. 	MariedOchoaZavala,AlejandroNettelHernanz,DanielPiñeroDalmau,JuanNúñezFarfán	El mangle negro o madresal, Avicennia germinans (L.) L., es uno de los componentes más importantes de los manglares de las costas mexicanas y se distribuye en ambas costas del país. De acuerdo a los análisis realizados por distintos autores con microsatélites, es posible observar un gradiente de diversidad genética que disminuye mientras más nos acercamos hacia el límite norte del área de distribución de la especie. Este mismo patrón ha sido reportado para otras especies de mangle y ha sido justificado por distintos factores tanto ecológicos como históricos. Por lo anterior, el objetivo de este trabajo es determinar la variación genética de A. germinans en el Atlántico Mexicano, así como, probar la hipótesis de menor diversidad en el límite norte del Golfo de México. Se determinaron los parámetros de diversidad genética, equilibrio de Hardy-Weinberg (HWE) y desequilibrio de ligamiento (LD) entre pares de loci con el programa Arlequin. Se analizó el número de alelos entre poblaciones del Golfo de México. La heterocigosidad observada (Ho) y esperada (He) varió de 0.2 a 0.4 y de 0.2 a 0.5 respectivamente. Se encontró que al menos un par de locus en cada población se encuentra fuera del HWE y que exhiben LD. El número de alelos diferentes entre las poblaciones estudiadas va 16 a 41 alelos y de 4-11 alelos privados. Aparentemente las poblaciones más norteñas (Delta del Río Bravo y La Pesca) tienen menor Ho y He sin embargo, faltan algunos análisis por realizar para dar conclusiones finales.
cartel	ID:436 	Ecología del Paisaje	COMPOSICION FLORÍSTICA DE LOS PASTIZALES DEL ÁREA NATURAL PROTEGIDA CERRO DEL MUERTO  	Cerro del Muerto, area natural protegida, composicion florística, pastizales. 	ErikaCeciliaSánchezEstrada,JoaquinSosaRamirez,CarlosUrbanHaubiSegura	Los pastizales son la principal fuente de alimento de distintos tipos de ganado en pastoreo (Gutiérrez, Medina y Amador, 2008). En Aguascalientes, se considera que abarcan una superficie de 114 200 ha, y que su condición va de regular a mala puesto que se encuentran sobre pastoreadas debido a las inadecuadas cargas de ganado (De Alba, 2008, De la Cerda, 2008). El cerro del muerto fue declarado como Área Natural Protegida (ANP) el 26 de mayo de 2008. Diversos sistemas de producción aprovechan los pastizales para criar ganado bovino, por lo que se requiere establecer planes de manejo con el propósito de conciliar el aprovechamiento de los recursos naturales con la conservación de la biodiversidad y de los servicios ecosistémicos. OBJETIVO: Definir la composición florística de los pastizales del Área Natural Protegida Cerro del Muerto. METODOLOGÍA: Se están realizando inventarios fito-ecológicos en los pastizales del ANP Cerro del Muerto, basados en la metodología de Daget y Poissonnet (1969). El análisis proporcionará información sobre la composición florística y la diversidad, sobre su distribución y abundancia, sobre las variables ambientales que determinan su presencia y sobre los efectos del manejo, información de la mayor importancia para preparar un programa de manejo y conservación. RESULTADOS: A la fecha se han realizado 15 inventarios florísticos de los cuales se han generado un listado florístico provisional de las especies ya identificadas y de las especies dominantes por sitio, así como una tabla de presencia-ausencia y frecuencia de especies. CONCLUSIONES: Actualmente Bouteloua chondrosioides es la especie dominante en la mayoría de los sitios, seguida por Melinis repens, Chloris gayana, C. virgata, Sporobolus pyramidatus y Paspalum distichum.
cartel	ID:554 	Ecología del Paisaje	IMPORTANCIA DE LOS ECOSISTEMAS RIBEREÑOS EN LA CONSERVACIÓN DE LA BIODIVERSIDAD EN UN PAISAJE FRAGMENTADO  	Ecosistemas ribereños, biodiversidad, paisaje, bosque mesófilo, servicios ambientales 	GabrielaVázquez,JoséGGarcíaFranco,GonzaloCastilloCampos,FedericoEscobarSarria,MaLuisaMartínezVázquez,KlausMehltreter,RodolfoNovelo,EduardoPineda,VinicioSosaFernández,CarolinaValdespino,AdolfoCamposCascaredo,RosarioLandgrave,AntonioGuillén,AlonsoRamírez,JorgeGalindo	Los corredores ribereños son hábitats diversos, dinámicos y complejos, ya que son la interfaz entre los sistemas terrestres y acuáticos. Estos controlan el flujo de materia y energía y la infiltración de agua, mantienen una alta biodiversidad, y son refugio de especies raras y amenazadas, entre otros servicios ambientales. En la cota 1250 - 1700 msnm de la cuenca del río La Antigua, Veracruz, el paisaje se compone de fragmentos de bosque mesófilo de montaña, pastizales con árboles aislados, y franjas de vegetación ribereña. El objetivo fue estudiar el impacto de un gradiente de cobertura de vegetación ribereña sobre la biodiversidad de varios grupos acuáticos y terrestres así como sobre las características del suelo y la calidad del agua. Encontramos que las franjas de vegetación ribereña con mayor cobertura de dosel favorecen una mayor calidad del agua, una acumulación de materia orgánica lábil en el suelo y una mayor biodiversidad al controlar la erosión y concentración de contaminantes en el agua. Estas zonas de amortiguamiento a lo largo de los arroyos también benefician a la biota terrestre, ya que la riqueza y abundancia de plantas, invertebrados, anfibios, aves y murciélagos, fue mayor en los bosques ribereños mejor conservados. Además, las deyecciones y excretas de la fauna frugívora aportan semillas que potencialmente pueden germinar en estos sistemas. Se concluye que la conservación de la vegetación de los corredores ribereños de la cuenca alta de la Antigua, no solo resguarda una gran diversidad biológica en comparación con otros elementos del paisaje, sino que también constituye un gran aporte al mantenimiento de múltiples servicios ambientales.
cartel	ID:568 	Ecología del Paisaje	REGIONALIZACIÓN Y DELIMITACIÓN FISIOGRÁFICA DE LAS COSTAS DEL GOLFO DE MÉXICO  	región costera, zona costera, litoral, región marina, cuenca costera, cuenca hidrológica. 	JoséAlbertoRodríguezAvalos,AmósAntonioPérezHernández	Establecer y concertar conceptos para estudiar el litoral en términos geográficos es fundamental para comprender los fenómenos físicos, ecológicos y humanos que se desarrollan en torno a la interface mar-tierra; al respecto, definiciones de zona costera con base a criterios administrativo son útiles para conjuntar a los actores del desarrollo, involucrando comunidades y autoridades para la gestión de recursos naturales y en la protección al medio ambiente, pero el enfoque geopolítico no permite apreciar con claridad aspectos ecológicos, conexiones entre ecosistemas y procesos biofísicos. Una delimitación en términos de las propias características del medio ambiente permite dimensionar de manera más clara el área donde interactúan elementos y procesos, tanto naturales como antrópicos, estableciendo un marco de referencia amplio que permite valorar el impacto de las actividades humanas sobre los ecosistemas costeros y marinos. Con este objetivo se propone una regionalización y zonificación costera que involucra al espacio continental que interactúa con las aguas oceánicas más allá del litoral, permitiendo así dimensionar la costa tomando en cuenta la fisiografía, hidrología, geología, fenómenos climáticos y diversos rasgos sobresalientes de los bordes continentales. En una primera etapa se propone un esquema de clasificación jerárquico dentro del cual las costas del Golfo de México y occidente de Yucatán se dividen en 4 regiones y éstas a su vez en 16 provincias, las cuales están fuertemente asociadas a las principales cuencas, sistemas fluviales y rasgos geológicos regionales. Se discute además la problemática de estudio que representan las costas de la plataforma de Yucatán, sus diferencias respecto al Golfo de México y la manera en que pueden ser clasificadas. Con lo anterior se presenta un marco de referencia geográfico concreto que facilita integrar, analizar y visualizar información de diversa índole dentro un contexto ecológico.
cartel	ID:99 	Cambio Global	EFECTOS DE LA SALINIDAD SOBRE LA FENOLOGÍA DE RHIZOPHORA MANGLE  	Cambio climático, temperatura, salinidad, floración, fenología, manglar 	JoanneRebeccaPeel,MaríadelCarmenMandujanoSánchez,JordanGolubovFigueroa	La fenología estudia los ciclos de los seres vivos en relación con los factores climáticos. Los manglares son plantas que se desarrollan en las costas de las regiones tropicales, altamente vulnerables a los efectos tempranos del cambio climático, como el aumento del nivel del mar, intrusión salina, cambios en la precipitación, y cambios de la temperatura, alterando la salinidad del entorno de estas plantas. Rhizophora mangle es la especie más abundante de mangle en América, es halófita facultativa y se establece sobre sustratos húmedos salobres. La mayor parte de las sales son excluidas por las raíces de éstas plantas durante la absorción agua. La sal restante es acumulada en las hojas para mantener una presión osmótica adecuada pero al mismo tiempo disminuye la longevidad de las hojas a salinidades elevadas. La producción de hojas y órganos reproductivos es estacional y ha sido asociada a una disminución en la salinidad debido a las lluvias estacionales. El objetivo de este trabajo fue describir la estacionalidad y magnitud en la producción de hojas, flores y frutos en Rhizophora mangle, en tres ambientes con distintas salinidades (baja=8.3±1.31, media=13.5±3 06, alta=18.6±1.34) en el parque Xel-Há (Quintana Roo), para determinar si la salinidad tiene relación sobre los patrones fenológicos. Hubo diferencias en la producción de hojarasca y el número de hojas por rama entre sitios. El recambio de hojas fue bajo (cercano a 0), sin embargo mostró fluctuaciones simultáneas entre sitios. La producción de flores y estípulas mostró fluctuaciones estacionales, independientemente de la salinidad en los tres sitios. La floración fue máxima en septiembre y asociada a temperaturas medias superiores a 26°C. La salinidad no afecta a los patrones fenológicos y éstos dependen factores climáticos como la temperatura, por lo cual la especie podría sufrir alteraciones de los patrones reproductivos como consecuencia del cambio climático.
cartel	ID:144 	Cambio Global	SUPERVIVENCIA DE ENCINOS (QUERCUS SPP) EN ESCENARIOS DE CAMBIO CLIMÁTICO  	bosques, encinos, Sierra de Alvarez, OTC. 	ErnestoMascotGómez,ErnestoIBadano,JoelFloresRivas,DavidDouterlungeRotsaert	Los bosques fríos y templados se consideran altamente sensibles al cambio climático, pero se sabe muy poco acera de cómo este fenómeno afectará el reclutamiento de las especies forestales. Para México central, diversos modelos predicen que la temperatura aumentará entre 1 - 2 °C en la próxima década. Las precipitaciones presentan un panorama más variable, donde algunos modelos predicen disminuciones de hasta un 10% mientras otros indican que no se alterarán. El objetivo de esta investigación fue evaluar experimentalmente el efecto de estos escenarios climáticos sobre las tasas de establecimiento de plántulas de encinos en la Sierra de Álvarez (SLP). Para simular condiciones de calentamiento se utilizaron cámaras de techo abierto (OTC). Sobre parte de estas OTC se instalaron sistemas de intercepción de precipitación para simular condiciones más secas. Así, el experimento contempló tres tratamientos a los cuales se sometieron las plántulas: (1) control bajo las actuales condiciones climáticas; (2) incremento de temperatura únicamente; y (3) incremento de temperatura y reducción de precipitación. Este experimento se replicó al interior del bosque y en un área deforestada. En los dos ambientes se encontraron mayores tasas de supervivencia en los controles, mientras que las tasas de supervivencia más bajas correspondieron al escenario de incremento  de temperatura con restricción de lluvia. No obstante, en todos los tratamientos, la mortandad fue mayor en la zona deforestada que en el bosque. Estos resultados indican que el cambio climático amenaza el mantenimiento de los bosques de encinos que se conservan en la Sierra de Álvarez, pudiendo reducir sus tasas de establecimiento. Por otra parte, también indican que el establecimiento de encinos en zonas deforestadas se verá fuertemente comprometido en el futuro, siendo necesario idear nuevas estrategias para la reforestación de estas áreas.
cartel	ID:145 	Cambio Global	EFECTOS DEL CAMBIO CLIMÁTICO Y USO DE SUELO EN LA GERMINACIÓN DE QUERCUS SPP.  	Cambio climático, encinos, germinación, OTC. 	ErikJoséSánchezMontesdeOca,ErnestoIBadano,JuanPabloRodasOrtiz,JoelFloresRivas,FelipeBarragánTorres	En bosques de encinos, la incorporación de nuevos individuos a las poblaciones fundamentalmente ocurre mediante la germinación de sus bellotas, lo cual depende de factores intrínsecos de las especies y ambientales. Considerando que en México central se esperan climas más cálidos y más secos en el futuro, y que el mantenimiento de la viabilidad y germinación de las bellotas depende fuertemente de la humedad del ambiente, el cambio climático podría amenazar la persistencia estos bosques. Este estudio evalúa el efecto del cambio climático sobre la germinación y posterior establecimiento de encinos al interior del bosque y en áreas deforestadas de zonas templadas. Para esto, en ambos hábitats se simularon dos escenarios de cambio climático con cámaras de techo abierto (OTC), las cuales constaban de reducción de precipitación y aumento de temperatura, y solamente aumento de temperatura. El escenario climático actual fungió como control. En todos estos tratamientos se sembraron bellotas de Quercus castanea, Quercus crassipes y Quercus mexicana. La germinación fue mayor en áreas deforestadas que al interior del boque, con mayores tasas de germinación en las parcelas donde solo se simuló calentamiento, seguidas por las parcelas con reducción de precipitación y aumento de temperatura y, en último lugar, el grupo control. No obstante, la mayor mortandad de plántulas fue mayor en áreas deforestada que en el bosque, siguiendo el mismo orden que las tasas de germinación. Estos resultados indican que el cambio climático podría promover la germinación de bellotas, pero reducirían fuertemente las tasas de establecimiento de las plántulas resultantes.
cartel	ID:316 	Ecología Aplicada	DEPREDACIÓN DE MEJILLÓN POR PATOS MARINOS: UN MODELO BIOENERGÉTICO PARA MELANITTA PERSPICILLATA  	malacofagia, modelo bioenergético, requerimiento energético diario, medidas de disuasión, acuacultura. 	AnaDanielaDurazoCarmona,HoracioJesúaDelaCuevaSalcedo,HoracioJesúaDelaCuevaSalcedo	En años recientes ha disminuido la producción de mejillón Mytilus galloprovincialis en Rincón de Ballenas dentro de la Bahía de Todos Santos, atribuida a la depredación por patos marinos Melanitta perspicillata, presente entre octubre y abril. Se sabe que la población de M. perspicillata disminuye. Se estudió el impacto de M. perspicillata durante la temporada invernal 2013-2014 sobre la producción de mejillón del mediterráneo Mytilus galloprovincialis en la Bahía de Todos Santos. Se construyó un modelo bioenergético individual para estimar el requerimiento energético diario de M. perspicillata durante el invierno. El modelo constó de la estimación del requerimiento energético basado en el comportamiento de de M. perspicillata y el contenido energético del mejillón. La abundancia promedio observada de M. perspicillata fue de 1,000 individuos, rango de 252 a 2,365. El modelo estimó que M. perspicillata tiene un requerimiento energético individual diario de 706- 805 kJ, equivalente a 811-977 g de mejillón entero. Extrapolando, la población invernal de M. perspicillata pudo haber consumido 125,128 kg de mejillón. De esto, 38% corresponde al consumo en la zona de calcetines, representando el 19% de la cosecha esperada anual. La depredación de mejillón por M. perspicillata en los cultivos de la bahía de Todos Santos es una causa importante de la disminución de la producción anual de mejillón. Sin embargo, existe un 23% de pérdida adicional por factores ambientales y de manejo que no han sido evaluados, incluyendo el daño adicional ocasionado por los patos al romper las redes durante la depredación. La presencia de zonas de colectores en los cultivos pueden tener un efecto amortiguador en la producción, evitando el declive de la rentabilidad del cultivo. Nuestros resultados pueden ayudar a implementar estrategias de manejo que disminuyan el impacto de M. perspicillata sobre el cultivo y contribuyan a su conservación.
cartel	ID:321 	Ecología Aplicada	IDENTIFICACIÓN DE AGENTES MICROBIANOS FORMADORES DE BIOPELÍCULA EN UNIDADES ODONTOLÓGICAS  	Biofilms bacterianos, Unidad Odontológica, Coliformes 	RodolfoAlbertoPereaCantero,IvonneBarreraJiménez	La unidad odontológica ha sido un equipo fundamental para la práctica clínica. El agua que brinda dicha unidad se emplea para la irrigación directa de la boca del paciente entre otros aspectos. Por tanto es posible la Hipótesis siguiente. Si la presencia de los biofilms bacterianos en los conductos de suministro de agua en las unidades dentales y jeringa triple de las mismas, es causa probable de riesgo a la salud de usuarios y pacientes que acuden a los servicios de estomatología que proporciona por este medio la Universidad Autónoma Metropolitana a la sociedad. Objetivo: Se pretende en este trabajo conocer con fiabilidad la contaminación bacteriológica del agua de abastecimiento de la unidad dental Metodología: se realizó un estudio descriptivo de corte transversal, con 36 muestras, de 18 lavatorios en ambientes clínicos de las unidades odontológicas de la Universidad Autónoma Metropolitana. El análisis consistió en búsqueda de coliformes totales (bacterias de la familia Enterobacteriaceae) y fecales (Escherichia coli), Se aplicó un análisis bivariado relacionando el tiempo de funcionamiento de las unidades odontológicas con el recuento de bacterias. Resultados y Discusión: Del total de muestras analizadas, los informes coinciden en los resultados, pues todas las muestras tenían <2 NMP/L; valor que cumple con lo establecido en el decreto de la Secretaria Del Medio Ambiente, sin embargo La Cadiobacterium hominis encontrada en el 38.89% de la muestra, proveniente de la unidad odontológica, puede generar endocarditis. Conclusión: Se tienen que ampliar acciones entre otras, evitar el calentamiento del agua de las unidades dentales, ya que los microorganismos de la biopelícula sobreviven y se multiplican más rápido a temperaturas entre los 25 °C y los 42 °C.
cartel	ID:328 	Ecología Aplicada	CRECIMIENTO Y RETENCIÓN DE FRUTOS EN SISTEMAS DE PRODUCCIÓN DE VAINILLA DE CASA SOMBRA  	vainilla, producción, frutos, Totonacapan, microlima. 	JoséGGarcíaFranco,IngridGarcíaGómez	La vainilla tiene gran demanda para alimentos y perfumería, y aunque se ha cultivado por siglos en México, su producción es baja y recientemente los frutos caen prematuramente (ca. 80%). Se ha sugerido que las condiciones de humedad (riego y humedad ambiental) y el manejo de la sombra son los responsables; sin embargo, los sistemas agrícolas manifiestan variaciones importantes en el tiempo. El objetivo es evaluar la retención de frutos en las plantas y su relación con algunos parámetros microambientales. Se seleccionaron cuatro parcelas de cultivo bajo malla sombra en la zona del Totonacapan. En las temporadas reproductivas se han cuantificado el número de inflorescencias por bejuco, flores por inflorescencia, frutos iniciados y frutos cosechados. A los frutos desarrollados se les registro periódicamente su largo y ancho, así como su supervivencia. Se registraron automáticamente parámetros ambientales (temperatura y humedad del aire, humedad del suelo y luz fotosintéticamente activa) dentro de las parcelas y humedad del aire y luz fuera de ellas. El registro de los parámetros ambientales y reproductivos de las plantas se hará al menos 3 años. Actualmente se cuenta con datos de 1.5 temporadas reproductivas (mitad de 2013, todo 2014). Los resultados muestran diferencias en el tamaño de los frutos entre parcelas en el periodo de 2013 (P<0.0001). En el periodo 2014 el número de estructuras reproductivas entre parcelas fue diferente (P<0.0001) y la cosecha de frutos representó en promedio ca. 20% de todas las flores potenciales. De igual forma, el tamaño de los frutos fue diferente entre parcelas (P<0.001), lo mismo que lo fue le peso de los frutos cosechados (P<0.001) fluctuando entre 6.3 y 19 gr. La mayor humedad ambiental y menor PAR se relacionan con la mayor caída de frutos y menor tamaño y peso de estos.
